objectID,primaryImageSmall,title,objectURL
193748,https://images.metmuseum.org/CRDImages/es/web-large/DP-16194-083.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/193748
193744,https://images.metmuseum.org/CRDImages/es/web-large/DP-16194-075.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/193744
193743,https://images.metmuseum.org/CRDImages/es/web-large/DP-16194-073.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/193743
193772,https://images.metmuseum.org/CRDImages/es/web-large/DP-16194-129.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/193772
193747,https://images.metmuseum.org/CRDImages/es/web-large/DP-16194-081.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/193747
193745,https://images.metmuseum.org/CRDImages/es/web-large/DP-16194-077.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/193745
193740,https://images.metmuseum.org/CRDImages/es/web-large/DP-16194-067.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/193740
193742,https://images.metmuseum.org/CRDImages/es/web-large/DP-16194-071.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/193742
193774,https://images.metmuseum.org/CRDImages/es/web-large/DP-16194-131.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/193774
195094,https://images.metmuseum.org/CRDImages/es/web-large/DP-16194-165.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/195094
195281,https://images.metmuseum.org/CRDImages/es/web-large/59228.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/195281
191838,https://images.metmuseum.org/CRDImages/es/web-large/SF11_208_11ab.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/191838
191837,https://images.metmuseum.org/CRDImages/es/web-large/SF11_208_10ab.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/191837
207415,https://images.metmuseum.org/CRDImages/es/web-large/SF1983_575_8.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/207415
206273,https://images.metmuseum.org/CRDImages/es/web-large/205402.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/206273
187235,https://images.metmuseum.org/CRDImages/es/web-large/DP-16194-022.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/187235
193770,https://images.metmuseum.org/CRDImages/es/web-large/DP-16194-125.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/193770
197682,https://images.metmuseum.org/CRDImages/es/web-large/100779.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/197682
191836,https://images.metmuseum.org/CRDImages/es/web-large/SF11_208_9ab.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/191836
205392,https://images.metmuseum.org/CRDImages/es/web-large/197574.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/205392
207419,https://images.metmuseum.org/CRDImages/es/web-large/SF1983_575_12.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/207419
206274,https://images.metmuseum.org/CRDImages/es/web-large/205403.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/206274
193434,https://images.metmuseum.org/CRDImages/es/web-large/36746.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/193434
197683,https://images.metmuseum.org/CRDImages/es/web-large/100780.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/197683
200418,https://images.metmuseum.org/CRDImages/es/web-large/SF48_187_459_img1.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/200418
193433,https://images.metmuseum.org/CRDImages/es/web-large/36745.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/193433
188781,https://images.metmuseum.org/CRDImages/es/web-large/DP285552.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/188781
188011,https://images.metmuseum.org/CRDImages/es/web-large/43192.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/188011
199067,https://images.metmuseum.org/CRDImages/es/web-large/DP-16097-145.jpg,Snuffbox with presentation inscription,https://www.metmuseum.org/art/collection/search/199067
209241,https://images.metmuseum.org/CRDImages/es/web-large/ES1897.jpg,"Snuffbox cover with portrait of Frederick the Great (1712–1786), King of Prussia",https://www.metmuseum.org/art/collection/search/209241
193861,https://images.metmuseum.org/CRDImages/es/web-large/39705.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/193861
200428,https://images.metmuseum.org/CRDImages/es/web-large/SF48_187_469.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/200428
200419,https://images.metmuseum.org/CRDImages/es/web-large/SF48_187_460_img1.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/200419
200421,https://images.metmuseum.org/CRDImages/es/web-large/SF48_187_462.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/200421
193851,https://images.metmuseum.org/CRDImages/es/web-large/SF17_190_1173_img1.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/193851
206417,https://images.metmuseum.org/CRDImages/es/web-large/ES5705.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/206417
199718,https://images.metmuseum.org/CRDImages/es/web-large/DP-16097-087.jpg,Snuffbox with cipher of William IV of the United Kingdom of Great Britian and Ireland,https://www.metmuseum.org/art/collection/search/199718
205213,https://images.metmuseum.org/CRDImages/es/web-large/DP-16097-105.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/205213
203251,https://images.metmuseum.org/CRDImages/es/web-large/DP239048.jpg,Shell-shaped snuffbox,https://www.metmuseum.org/art/collection/search/203251
193837,https://images.metmuseum.org/CRDImages/es/web-large/39558.jpg,Snuffbox with miniature depicting a classical subject,https://www.metmuseum.org/art/collection/search/193837
193825,https://images.metmuseum.org/CRDImages/es/web-large/39730.jpg,Snuffbox with hunting scenes,https://www.metmuseum.org/art/collection/search/193825
193864,https://images.metmuseum.org/CRDImages/es/web-large/39767.jpg,Snuffbox with pastoral scenes,https://www.metmuseum.org/art/collection/search/193864
193836,https://images.metmuseum.org/CRDImages/es/web-large/39553.jpg,Snuffbox with portrait of a child holding a dog,https://www.metmuseum.org/art/collection/search/193836
193910,https://images.metmuseum.org/CRDImages/es/web-large/LC-17_190_1240-001.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/193910
193805,https://images.metmuseum.org/CRDImages/es/web-large/39550.jpg,Snuffbox with miniatures representing domestic scenes and still-life subjects,https://www.metmuseum.org/art/collection/search/193805
200387,https://images.metmuseum.org/CRDImages/es/web-large/DP328656.jpg,Snuffbox with six maritime scenes,https://www.metmuseum.org/art/collection/search/200387
200414,https://images.metmuseum.org/CRDImages/es/web-large/143906.jpg,"Snuffbox with miniature of Hercules, Omphale and Cupid",https://www.metmuseum.org/art/collection/search/200414
200415,https://images.metmuseum.org/CRDImages/es/web-large/SF48_187_456.jpg,Snuffbox with miniature depicting departure of Telemachus from Egypt,https://www.metmuseum.org/art/collection/search/200415
193879,https://images.metmuseum.org/CRDImages/es/web-large/39773.jpg,Snuffbox with genre scenes,https://www.metmuseum.org/art/collection/search/193879
196539,https://images.metmuseum.org/CRDImages/es/web-large/DP-594-005.jpg,"Snuffbox with portrait of Louis XVI (1754–1793), King of France",https://www.metmuseum.org/art/collection/search/196539
193855,https://images.metmuseum.org/CRDImages/es/web-large/DP328630.jpg,Snuffbox with four maritime scenes; Louis XIV crossing the Rhine in 1672,https://www.metmuseum.org/art/collection/search/193855
193865,https://images.metmuseum.org/CRDImages/es/web-large/ES7798.jpg,Snuffbox with miniature of a mother nursing a child,https://www.metmuseum.org/art/collection/search/193865
193842,https://images.metmuseum.org/CRDImages/es/web-large/39541.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/193842
193849,https://images.metmuseum.org/CRDImages/es/web-large/39551.jpg,Snuffbox with grisaille miniature of scene from Don Quixote,https://www.metmuseum.org/art/collection/search/193849
193863,https://images.metmuseum.org/CRDImages/es/web-large/SF17_190_1187_img1.jpg,Snuffbox with scenes of children in pastoral settings,https://www.metmuseum.org/art/collection/search/193863
193854,https://images.metmuseum.org/CRDImages/es/web-large/39537.jpg,Snuffbox with landscape scenes,https://www.metmuseum.org/art/collection/search/193854
193895,https://images.metmuseum.org/CRDImages/es/web-large/39760.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/193895
193808,https://images.metmuseum.org/CRDImages/es/web-large/ES529.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/193808
200409,https://images.metmuseum.org/CRDImages/es/web-large/LC-48_187_450-001.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/200409
198058,https://images.metmuseum.org/CRDImages/es/web-large/116405.jpg,Snuffbox with domestic scenes,https://www.metmuseum.org/art/collection/search/198058
200411,https://images.metmuseum.org/CRDImages/es/web-large/ES7797.jpg,Snuffbox with portrait of a woman,https://www.metmuseum.org/art/collection/search/200411
193915,https://images.metmuseum.org/CRDImages/es/web-large/LC-17_190_1245-002.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/193915
193853,https://images.metmuseum.org/CRDImages/es/web-large/DP328642.jpg,Snuffbox with miniatures representing the Diversions of Love and dancing figure,https://www.metmuseum.org/art/collection/search/193853
838314,https://images.metmuseum.org/CRDImages/es/web-large/DP-20253-011.jpg,Snuffbox in the form of an armadillo,https://www.metmuseum.org/art/collection/search/838314
193806,https://images.metmuseum.org/CRDImages/es/web-large/M182.jpg,"Snuffbox with miniature of the Empress Marie-Louise, the King of Rome, and Napoléon I",https://www.metmuseum.org/art/collection/search/193806
187998,https://images.metmuseum.org/CRDImages/es/web-large/43166.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/187998
206162,https://images.metmuseum.org/CRDImages/es/web-large/ES2508.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/206162
206071,https://images.metmuseum.org/CRDImages/es/web-large/205235.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/206071
200437,https://images.metmuseum.org/CRDImages/es/web-large/144688.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/200437
196582,https://images.metmuseum.org/CRDImages/es/web-large/80532.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/196582
195212,https://images.metmuseum.org/CRDImages/es/web-large/58678.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/195212
206072,https://images.metmuseum.org/CRDImages/es/web-large/205236.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/206072
210078,https://images.metmuseum.org/CRDImages/es/web-large/195414.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/210078
195213,https://images.metmuseum.org/CRDImages/es/web-large/58679.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/195213
193899,https://images.metmuseum.org/CRDImages/es/web-large/39774.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/193899
200410,https://images.metmuseum.org/CRDImages/es/web-large/144667.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/200410
200402,https://images.metmuseum.org/CRDImages/es/web-large/144661.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/200402
200383,https://images.metmuseum.org/CRDImages/es/web-large/SF48_187_424.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/200383
200967,https://images.metmuseum.org/CRDImages/es/web-large/149633.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/200967
209992,https://images.metmuseum.org/CRDImages/es/web-large/DP231080.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/209992
193888,https://images.metmuseum.org/CRDImages/es/web-large/39763.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/193888
188013,https://images.metmuseum.org/CRDImages/es/web-large/SF95_14_37.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/188013
188007,https://images.metmuseum.org/CRDImages/es/web-large/DP-16194-035.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/188007
203200,https://images.metmuseum.org/CRDImages/es/web-large/DP241214.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/203200
193435,https://images.metmuseum.org/CRDImages/es/web-large/36748(2).jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/193435
188012,https://images.metmuseum.org/CRDImages/es/web-large/43195.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/188012
193829,https://images.metmuseum.org/CRDImages/es/web-large/DP-16097-126.jpg,Snuffbox with naval battle scenes,https://www.metmuseum.org/art/collection/search/193829
205872,https://images.metmuseum.org/CRDImages/es/web-large/ES2428.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/205872
205877,https://images.metmuseum.org/CRDImages/es/web-large/205059.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/205877
200396,https://images.metmuseum.org/CRDImages/es/web-large/ES1441.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/200396
206145,https://images.metmuseum.org/CRDImages/es/web-large/205296.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/206145
193826,https://images.metmuseum.org/CRDImages/es/web-large/DP-16097-139.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/193826
205290,https://images.metmuseum.org/CRDImages/es/web-large/195415.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/205290
206057,https://images.metmuseum.org/CRDImages/es/web-large/205221.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/206057
206167,https://images.metmuseum.org/CRDImages/es/web-large/205312.jpg,Snuffbox with portrait of a woman,https://www.metmuseum.org/art/collection/search/206167
193901,https://images.metmuseum.org/CRDImages/es/web-large/SF17_190_1230.jpg,Snuffbox with military scenes,https://www.metmuseum.org/art/collection/search/193901
193733,https://images.metmuseum.org/CRDImages/es/web-large/39545.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/193733
205869,https://images.metmuseum.org/CRDImages/es/web-large/205051.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/205869
200400,https://images.metmuseum.org/CRDImages/es/web-large/144659.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/200400
206636,https://images.metmuseum.org/CRDImages/es/web-large/211637.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/206636
193815,https://images.metmuseum.org/CRDImages/es/web-large/ep17.190.1127.R.jpg,Snuffbox with portrait of a woman,https://www.metmuseum.org/art/collection/search/193815
193844,https://images.metmuseum.org/CRDImages/es/web-large/39549.jpg,Snuffbox with scene of peasants picnicking on a riverbank near a village,https://www.metmuseum.org/art/collection/search/193844
193821,https://images.metmuseum.org/CRDImages/es/web-large/DP285553.jpg,Snuffbox with Ulysses discovering Achilles and harbor scenes,https://www.metmuseum.org/art/collection/search/193821
191139,https://images.metmuseum.org/CRDImages/es/web-large/SF09_127_2_img1.jpg,Snuffbox with scene of two maids and cupid at altar of love,https://www.metmuseum.org/art/collection/search/191139
236585,https://images.metmuseum.org/CRDImages/es/web-large/DP169341.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/236585
206166,https://images.metmuseum.org/CRDImages/es/web-large/SF1974_356_662_img1.jpg,Snuffbox with portrait of a woman,https://www.metmuseum.org/art/collection/search/206166
205346,https://images.metmuseum.org/CRDImages/es/web-large/ES5790.jpg,Snuffbox in the form of an apple,https://www.metmuseum.org/art/collection/search/205346
193831,https://images.metmuseum.org/CRDImages/es/web-large/DP-16097-039.jpg,Snuffbox with portraits of Henry VIII and Anne Boleyn and presentation inscription,https://www.metmuseum.org/art/collection/search/193831
193818,https://images.metmuseum.org/CRDImages/es/web-large/39727.jpg,Snuffbox with portrait of a woman,https://www.metmuseum.org/art/collection/search/193818
196981,https://images.metmuseum.org/CRDImages/es/web-large/SF32_75_46.jpg,Snuffbox with portrait of a woman,https://www.metmuseum.org/art/collection/search/196981
206149,https://images.metmuseum.org/CRDImages/es/web-large/205300.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/206149
206151,https://images.metmuseum.org/CRDImages/es/web-large/205302.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/206151
198048,https://images.metmuseum.org/CRDImages/es/web-large/116394.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/198048
208075,https://images.metmuseum.org/CRDImages/es/web-large/SF1992_174.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/208075
187239,https://images.metmuseum.org/CRDImages/es/web-large/DP-16194-029.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/187239
193892,https://images.metmuseum.org/CRDImages/es/web-large/DP-16097-048.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/193892
210163,https://images.metmuseum.org/CRDImages/es/web-large/22369.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/210163
193817,https://images.metmuseum.org/CRDImages/es/web-large/DP211748.jpg,Snuffbox with theatrical scenes of a rope dancer and a puppet show,https://www.metmuseum.org/art/collection/search/193817
193871,https://images.metmuseum.org/CRDImages/es/web-large/DP239045.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/193871
205630,https://images.metmuseum.org/CRDImages/es/web-large/DP223845.jpg,Table snuffbox,https://www.metmuseum.org/art/collection/search/205630
193913,https://images.metmuseum.org/CRDImages/es/web-large/DP239060.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/193913
200432,https://images.metmuseum.org/CRDImages/es/web-large/DP328649.jpg,Snuffbox with scenes of putti at play,https://www.metmuseum.org/art/collection/search/200432
193848,https://images.metmuseum.org/CRDImages/es/web-large/DP328635.jpg,Snuffbox with six allegories of love,https://www.metmuseum.org/art/collection/search/193848
193862,https://images.metmuseum.org/CRDImages/es/web-large/38950.jpg,Snuffbox with miniature of Alexander I of Russia,https://www.metmuseum.org/art/collection/search/193862
198067,https://images.metmuseum.org/CRDImages/es/web-large/116419.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/198067
193878,https://images.metmuseum.org/CRDImages/es/web-large/39765.jpg,Snuffbox with hunting scene,https://www.metmuseum.org/art/collection/search/193878
193858,https://images.metmuseum.org/CRDImages/es/web-large/39718.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/193858
193905,https://images.metmuseum.org/CRDImages/es/web-large/DP-16097-051.jpg,Snuffbox with portrait of Queen Anne (1665-1714),https://www.metmuseum.org/art/collection/search/193905
188006,https://images.metmuseum.org/CRDImages/es/web-large/43179.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/188006
192891,https://images.metmuseum.org/CRDImages/es/web-large/22370.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/192891
198053,https://images.metmuseum.org/CRDImages/es/web-large/SF38_50_8.jpg,Snuffbox with miniature of sleeping Endymion and Selene,https://www.metmuseum.org/art/collection/search/198053
198054,https://images.metmuseum.org/CRDImages/es/web-large/116400.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/198054
208540,https://images.metmuseum.org/CRDImages/es/web-large/SF1996_55_img1.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/208540
193886,https://images.metmuseum.org/CRDImages/es/web-large/39695.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/193886
193877,https://images.metmuseum.org/CRDImages/es/web-large/38949.jpg,Snuffbox with mythological scenes,https://www.metmuseum.org/art/collection/search/193877
193835,https://images.metmuseum.org/CRDImages/es/web-large/ES7219.jpg,Snuffbox with kitchen scenes,https://www.metmuseum.org/art/collection/search/193835
193880,https://images.metmuseum.org/CRDImages/es/web-large/DP241441.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/193880
193884,https://images.metmuseum.org/CRDImages/es/web-large/39731.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/193884
193834,https://images.metmuseum.org/CRDImages/es/web-large/DP211754.jpg,Snuffbox with six scenes of country pastimes,https://www.metmuseum.org/art/collection/search/193834
193882,https://images.metmuseum.org/CRDImages/es/web-large/39761.jpg,Snuffbox with peasant scenes,https://www.metmuseum.org/art/collection/search/193882
193914,https://images.metmuseum.org/CRDImages/es/web-large/39696.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/193914
193890,https://images.metmuseum.org/CRDImages/es/web-large/39691.jpg,Snuffbox with domestic scene,https://www.metmuseum.org/art/collection/search/193890
193911,https://images.metmuseum.org/CRDImages/es/web-large/DP285554.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/193911
193906,https://images.metmuseum.org/CRDImages/es/web-large/39759.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/193906
201879,https://images.metmuseum.org/CRDImages/es/web-large/DP168997.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/201879
205871,https://images.metmuseum.org/CRDImages/es/web-large/LC-1974_356_307-001.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/205871
193908,https://images.metmuseum.org/CRDImages/es/web-large/39688.jpg,Snuffbox with scenes from the life of Achilles,https://www.metmuseum.org/art/collection/search/193908
193881,https://images.metmuseum.org/CRDImages/es/web-large/DP-16097-046.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/193881
200900,https://images.metmuseum.org/CRDImages/es/web-large/ES4433.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/200900
206158,https://images.metmuseum.org/CRDImages/es/web-large/ES4669.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/206158
206586,https://images.metmuseum.org/CRDImages/es/web-large/ES2782.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/206586
201878,https://images.metmuseum.org/CRDImages/es/web-large/160295.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/201878
200656,https://images.metmuseum.org/CRDImages/es/web-large/ep50.133.R.jpg,"Snuffbox with portraits of Empress Maria Feodorovna, her Son Grand Duke Michael Pavlovich, and her daughter-in-law Elena Pavlovna",https://www.metmuseum.org/art/collection/search/200656
205209,https://images.metmuseum.org/CRDImages/es/web-large/DP-16097-103.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/205209
193860,https://images.metmuseum.org/CRDImages/es/web-large/ES542.jpg,Snuffbox with scene of harvesting fruit,https://www.metmuseum.org/art/collection/search/193860
208522,https://images.metmuseum.org/CRDImages/es/web-large/ES5498.jpg,Table snuffbox,https://www.metmuseum.org/art/collection/search/208522
206161,https://images.metmuseum.org/CRDImages/es/web-large/DP239041.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/206161
343828,https://images.metmuseum.org/CRDImages/dp/web-large/DP808575.jpg,Design for a Snuffbox Lid,https://www.metmuseum.org/art/collection/search/343828
343767,https://images.metmuseum.org/CRDImages/dp/web-large/DP808783.jpg,Designs for Top and Four Sides of a Snuffbox with Scenes depicting the Ascent of a Hot Air Balloon,https://www.metmuseum.org/art/collection/search/343767
192877,https://images.metmuseum.org/CRDImages/es/web-large/22201.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/192877
198099,https://images.metmuseum.org/CRDImages/es/web-large/116456.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/198099
192879,https://images.metmuseum.org/CRDImages/es/web-large/DP-16097-147.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/192879
200427,https://images.metmuseum.org/CRDImages/es/web-large/144681.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/200427
200405,https://images.metmuseum.org/CRDImages/es/web-large/144665.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/200405
200381,https://images.metmuseum.org/CRDImages/es/web-large/SF48_187_422_img1.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/200381
200430,https://images.metmuseum.org/CRDImages/es/web-large/SF48_187_471_img1.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/200430
193904,https://images.metmuseum.org/CRDImages/es/web-large/39764.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/193904
193846,https://images.metmuseum.org/CRDImages/es/web-large/39728.jpg,Snuffbox with genre scene,https://www.metmuseum.org/art/collection/search/193846
200433,https://images.metmuseum.org/CRDImages/es/web-large/SF48_187_474.jpg,Snuffbox with miniature depicting the return of Theseus,https://www.metmuseum.org/art/collection/search/200433
193909,https://images.metmuseum.org/CRDImages/es/web-large/DP239046.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/193909
193807,https://images.metmuseum.org/CRDImages/es/web-large/DP262792.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/193807
196983,https://images.metmuseum.org/CRDImages/es/web-large/DP-16097-065.jpg,Snuffbox with portrait of Christian VII (1749-1808),https://www.metmuseum.org/art/collection/search/196983
193838,https://images.metmuseum.org/CRDImages/es/web-large/39615.jpg,"Snuffbox with portrait of Louis XVI (1754–1793), King of France",https://www.metmuseum.org/art/collection/search/193838
193840,https://images.metmuseum.org/CRDImages/es/web-large/DP170814.jpg,Snuffbox,https://www.metmuseum.org/art/collection/search/193840
